0.05,0.4,0.65,8,5,0.45,0.879444956132376
0.10625,0.775,0.65,8,20.625,0.45,0.958488619038105
0.078125,0.9625,0.65,8,9.6875,0.45,0.939271795309026
0.134375,0.5875,0.65,8,19.0625,0.45,0.899033970604143
0.0640625,0.71875,0.65,8,16.71875,0.45,0.974209131861309
0.1203125,0.49375,0.65,8,26.09375,0.45,0.920317488951704
0.0921875,0.68125,0.65,8,12.03125,0.45,0.928984155392103
0.1484375,0.90625,0.65,8,27.65625,0.45,0.948825375520665
0.05703125,0.878125,0.65,8,24.921875,0.45,0.966937601652891
0.11328125,0.653125,0.65,8,15.546875,0.45,0.920252507629633
0.08515625,0.540625,0.65,8,29.609375,0.45,0.923099457345408
0.19765625,0.990625,0.65,8,23.359375,0.45,0.875584793247856
0.07109375,0.559375,0.65,8,22.578125,0.45,0.953140755178478
0.18359375,0.709375,0.65,8,28.828125,0.45,0.898501225543003
0.09921875,0.821875,0.65,8,17.890625,0.45,0.960510155065339
0.053515625,0.7984375,0.65,8,29.4140625,0.45,0.929329426717867
0.166015625,0.6484375,0.65,8,23.1640625,0.45,0.880540829186648
0.109765625,0.4234375,0.65,8,13.7890625,0.45,0.843467978903704
0.081640625,0.6109375,0.65,8,24.7265625,0.45,0.953236215403199
0.137890625,0.9859375,0.65,8,15.3515625,0.45,0.897956877915329
0.067578125,0.4796875,0.65,8,17.6953125,0.45,0.95712742308219
0.180078125,0.9296875,0.65,8,23.9453125,0.45,0.905811020680779
0.095703125,0.8921875,0.65,8,22.3828125,0.45,0.969459059483594
0.060546875,0.6390625,0.65,8,10.2734375,0.45,0.96387811939522
0.116796875,0.8640625,0.65,8,19.6484375,0.45,0.953017330878076
0.144921875,0.5265625,0.65,8,21.2109375,0.45,0.878470068165094
0.074609375,0.9578125,0.65,8,12.6171875,0.45,0.966670634686452
0.130859375,0.5828125,0.65,8,28.2421875,0.45,0.928544719618938
0.102734375,0.4703125,0.65,8,17.3046875,0.45,0.92335916559836
0.158984375,0.8453125,0.65,8,26.6796875,0.45,0.934983059594461
0.0517578125,0.99765625,0.65,8,18.76953125,0.45,0.981298056394947
0.1642578125,0.54765625,0.65,8,25.01953125,0.45,0.869802786584401
0.0798828125,0.43515625,0.65,8,23.45703125,0.45,0.92991155277079
0.1923828125,0.88515625,0.65,8,29.70703125,0.45,0.915922628612102
0.0658203125,0.67890625,0.65,8,28.92578125,0.45,0.93511141080031
0.1783203125,0.82890625,0.65,8,22.67578125,0.45,0.884732161206027
0.1220703125,0.90390625,0.65,8,13.30078125,0.45,0.895625407399093
0.0939453125,0.71640625,0.65,8,24.23828125,0.45,0.961133788238609
0.0587890625,0.51953125,0.65,8,11.34765625,0.45,0.964886830871884
0.1150390625,0.74453125,0.65,8,26.97265625,0.45,0.954548335096951
0.0869140625,0.85703125,0.65,8,16.03515625,0.45,0.966171207801892
0.1431640625,0.63203125,0.65,8,25.41015625,0.45,0.923429704344287
0.0728515625,0.83828125,0.65,8,10.56640625,0.45,0.954770823687056
0.1291015625,0.46328125,0.65,8,19.94140625,0.45,0.885802820470793
0.1572265625,0.95078125,0.65,8,21.50390625,0.45,0.923241593713235
0.0552734375,0.59921875,0.65,8,16.62109375,0.45,0.971154251078409
0.1115234375,0.97421875,0.65,8,25.99609375,0.45,0.967446832586668
0.0833984375,0.78671875,0.65,8,11.93359375,0.45,0.949140580750287
0.1396484375,0.41171875,0.65,8,27.55859375,0.45,0.873035639015912
0.0693359375,0.91796875,0.65,8,6.46484375,0.45,0.892532712782823
0.1255859375,0.69296875,0.65,8,22.08984375,0.45,0.940297830611608
0.0974609375,0.50546875,0.65,8,11.15234375,0.45,0.870636692726414
0.1537109375,0.73046875,0.65,8,20.52734375,0.45,0.897918142838038
0.0623046875,0.75859375,0.65,8,23.26171875,0.45,0.966377515983824
0.1748046875,0.60859375,0.65,8,29.51171875,0.45,0.892193521857536
0.0904296875,0.64609375,0.65,8,18.57421875,0.45,0.958899857496823
0.2029296875,0.79609375,0.65,8,24.82421875,0.45,0.835723909253327
0.0763671875,0.43984375,0.65,8,24.04296875,0.45,0.927337457065214
0.1326171875,0.81484375,0.65,8,14.66796875,0.45,0.882083551790377
0.1044921875,0.92734375,0.65,8,28.73046875,0.45,0.966174228833278
0.05087890625,0.701171875,0.65,8,13.642578125,0.45,0.978254814049552
0.10712890625,0.476171875,0.65,8,29.267578125,0.45,0.915149783124343
0.07900390625,0.663671875,0.65,8,15.205078125,0.45,0.963282677457636
0.13525390625,0.888671875,0.65,8,24.580078125,0.45,0.951616171567476
0.06494140625,0.419921875,0.65,8,8.173828125,0.45,0.915135136582113
0.12119140625,0.794921875,0.65,8,17.548828125,0.45,0.935280654185303
0.14931640625,0.607421875,0.65,8,22.236328125,0.45,0.897863395957587
0.05791015625,0.579296875,0.65,8,19.501953125,0.45,0.963126201630266
0.17041015625,0.729296875,0.65,8,25.751953125,0.45,0.905885006199967
0.11416015625,0.954296875,0.65,8,10.126953125,0.45,0.843765035285069
0.08603515625,0.841796875,0.65,8,21.064453125,0.45,0.970871729661876
0.19853515625,0.691796875,0.65,8,27.314453125,0.45,0.852913833873795
